slide_id,tss,stain_condition,rgb_mean_r,rgb_mean_g,rgb_mean_b,rgb_std_r,rgb_std_g,rgb_std_b,lab_mean_l,lab_mean_a,lab_mean_b,lab_std_l,lab_std_a,lab_std_b,n_patches_used
TCGA-A1-A0SI-01Z-00-DX1.AB717348-F964-4F29-BBE2-972B7C640432,A1,macenko,220.39922696352005,230.3477367758751,240.26917451620102,50.991345333907354,29.05319851335427,19.642267567788437,232.82374691963196,127.82970005273819,122.57532113790512,25.532213293496387,12.014368365053617,6.656705182026986,256
TCGA-A1-A0SJ-01Z-00-DX1.C196FA66-C376-4016-86BC-3D8E745B3A51,A1,macenko,192.53356003761292,217.74931055307388,234.08195340633392,64.61531926579954,29.279904571724888,20.89517951725694,220.23614692687988,125.6425439119339,118.34998732805252,25.979479055733815,15.693818007560386,7.395476245919203,256
TCGA-A1-A0SK-01Z-00-DX1.A44D70FA-4D96-43F4-9DD7-A61535786297,A1,macenko,206.79155308008194,209.27715396881104,227.90991842746735,53.525175056200524,27.341602339366677,20.678898838905518,216.46233129501343,132.71267545223236,119.51699954271317,23.485356029017943,13.932536245389686,6.334962296791736,256
TCGA-A1-A0SM-01Z-00-DX1.AD503DBD-4D93-4476-B467-F091254FDF78,A1,macenko,190.03736746311188,208.60177785158157,227.78035879135132,63.46303711433649,28.31281268132979,20.120198930567874,213.8128753900528,129.0860470533371,117.94397354125977,24.5474564683681,15.316093620921011,7.47565532923584,256
TCGA-A1-A0SN-01Z-00-DX1.5E9B85AE-AFB7-41DC-8A1B-BD6DA39B6540,A1,macenko,207.3893200159073,215.90329426527023,231.18267530202866,53.89752115263404,28.302867179157076,20.817075991073935,221.0068261027336,129.91599053144455,120.43457835912704,23.8997452603465,14.715729303749784,5.803519678580344,256
TCGA-A1-A0SP-01Z-00-DX1.20D689C6-EFA5-4694-BE76-24475A89ACC0,A1,macenko,193.67000073194504,211.74754905700684,231.25706708431244,67.47578937393008,27.44838551467827,20.10511807412816,216.6401561498642,129.1614634990692,117.76189267635345,24.75920392354653,15.353231152997758,8.104046007753649,256
TCGA-A1-A0SQ-01Z-00-DX1.36071264-3407-4224-BCBB-2ED00294569A,A1,macenko,166.14568358659744,213.76657050848007,232.317052423954,76.84139146947066,27.001861345015133,19.804116271927132,214.44862586259842,121.67592537403107,115.75084865093231,25.028000124531296,15.928180917659315,8.493632252236337,256
TCGA-A2-A04N-01Z-00-DX1.9E9B7DB0-1CF1-4631-8292-A9DBCA0BD37C,A2,macenko,235.15703463554382,227.59975236654282,238.21180015802383,29.58613644479867,29.33160334295953,20.11286334590029,233.11601722240448,132.8290457725525,123.96288108825684,23.442039095797995,10.268875109588802,4.270542593375826,256
TCGA-A2-A04P-01Z-00-DX1.5B481E02-D269-4732-8FDD-6494E6EE2B71,A2,macenko,226.55676400661469,219.31509709358215,234.14127445220947,36.52234044691864,30.07606205166573,20.801383995384786,226.3148266673088,133.9407313466072,122.10300767421722,23.60739152158256,13.199806723398584,4.639677680242492,256
TCGA-A2-A04Q-01Z-00-DX1.DF7ED6B6-7701-486D-9007-F26B6F0682C4,A2,macenko,220.6475366950035,216.4203073978424,232.61842268705368,40.16989144027445,30.057438614830907,21.020862001575825,223.29089826345444,133.2452107667923,121.10566681623459,23.924430551709012,14.048230438497729,4.975083381888407,256
TCGA-A2-A04R-01Z-00-DX1.BE3661A3-A2A0-4248-B7D5-D8986E529B6C,A2,macenko,210.1114313006401,211.09027844667435,229.88077044487,46.10388716670798,27.81491483997142,20.572617853568566,218.01250517368317,132.49338167905807,119.38174784183502,22.826629981135746,14.834287222822848,5.472768469500214,256
TCGA-A2-A04T-01Z-00-DX1.71444266-BD56-4183-9603-C7AC20C9DA1E,A2,macenko,232.3829619884491,223.49883741140366,236.04174488782883,32.97957975750083,31.35499871744059,20.889345396109114,230.02135354280472,133.77582168579102,123.29728931188583,24.50602585592989,12.182607887052779,4.646597536569584,256
TCGA-A2-A04U-01Z-00-DX1.06D17357-46A8-4DC3-A22B-2F4EB6EE3F79,A2,macenko,229.96236777305603,226.29654324054718,238.16265815496445,36.35781384628146,29.97723349086601,20.16392202033869,231.48808282613754,131.9752299785614,122.98540997505188,24.208804782265187,11.997824560072733,5.053520848068132,256
TCGA-A2-A04V-01Z-00-DX1.EB430DDB-8FE9-4302-8829-53DBAD09E79F,A2,macenko,231.14404731988907,221.53424215316772,235.27781760692596,32.543671610170954,30.730268776074066,20.565210517425275,228.5062426328659,134.29116475582123,122.81246495246887,23.94887946291616,12.448851725624893,4.712734583722175,256
